Gene,fold_T_NM
LRRFIP1,1.684850744
RBM44,0.975472402
SCLY,12.22058271
ILKAP,0.911474504
PER2,0.688759462
TRAF3IP1,0.594088782
ASB1,1.441873638
HDAC4,0.935924458
UBXN2A,0.807725911
NDUFA10,1.088666652
ANKMY1,2.169142212
FKBP1B,1.803824237
CAPN10,0.300706178
PASK,2.518762962
PPP1R7,1.387069004
HDLBP,1.019007979
02-Sep,0.980078115
FAM228B,1.026316127
FARP2,1.04553243
THAP4,2.985539239
ATG4B,0.786520434
ING5,1.101306699
D2HGDH,1.299262947
ITSN2,0.925694092
NCOA1,0.94305092
DNMT3A,0.864989013
DTNB,1.551646318
ASXL2,1.090921207
RAB10,2.471554702
HADHA,1.246912172
HADHB,0.788782587
EPT1,0.961821842
DRC1,3.71324934
SLC35F6,233430387.4
EMILIN1,286145921.4
PREB,286255444
SLC5A6,1.160385691
GTF3C2,1.488791102
SNX17,897854330.8
IFT172,1.6505529
ZNF512,1.043892184
ACP1,396604356.8
SLC4A1AP,0.967570817
BRE,4.59445644
PPP1CB,1.895299103
WDR43,1.442170843
CLIP4,1.394353709
LCLAT1,0.901591055
GALNT14,3.176121468
MEMO1,1.071448001
SPAST,0.907486518
TSSC1,8.546008005
SLC30A6,0.997192612
NLRC4,0.899370868
BIRC6,0.991547039
TTC27,0.737489558
LTBP1,2.301970873
RASGRP3,0.834994271
TRAPPC12,10641679.26
CRIM1,1.618608071
FEZ2,0.318930243
STRN,1.331187211
HEATR5B,0.757013148
NDUFAF7,1.096436848
PRKD3,1.530645911
DCDC2C,39001630.86
RMDN2,0.903789601
ATL2,1.462002343
HNRNPLL,1.325879457
GALM,0.804055175
DHX57,3.259383754
MORN2,0.544108764
ARHGEF33,1.354030806
SOS1,0.578105081
MAP4K3,1.354057974
TMEM178A,1.692099344
THUMPD2,1.689607919
SLC8A1,0.645286851
EML4,1.134731666
MTA3,1.119195677
THADA,1.160972882
PLEKHH2,0.854786867
DYNC2LI1,0.657346121
LRPPRC,1.06539002
PPM1B,0.811632815
CAMKMT,0.891779366
SRBD1,1.037639544
PRKCE,0.832377119
EPAS1,0.544544944
RHOQ,2.014730483
PIGF,0.421126572
MCFD2,0.791605869
TTC7A,1.550300918
EPCAM,1.110728562
MSH6,2.476165355
FBXO11,0.80702179
FOXN2,0.991293981
PPP1R21,0.929499047
NRXN1,0.280426237
PSME4,1.30182945
ACYP2,0.719533278
SPTBN1,0.959585142
EML6,0.608764859
RTN4,1.125108085
CLHC1,17.00863863
CCDC88A,0.931017554
PPP4R3B,1.014188725
PNPT1,0.536337394
EFEMP1,1.087344303
VRK2,0.942681523
FANCL,0.870453743
PAPOLG,0.37966717
REL,0.448280349
PEX13,1.04663702
KIAA1841,1.245592176
C2orf74,1.294590441
AHSA2,1.668868886
USP34,1.011949217
XPO1,0.988614927
CCT4,1.120125388
COMMD1,0.873906704
B3GNT2,0.65067706
EHBP1,0.90672716
WDPCP,1.240339873
MDH1,1.104433275
UGP2,1.235433191
VPS54,0.942275177
AFTPH,0.655528698
SLC1A4,1.054095422
CEP68,0.74439779
RAB1A,0.972762373
ACTR2,1.671867642
SPRED2,1.231071156
MEIS1,0.222796152
ETAA1,151907256.4
WDR92,1.455130795
PPP3R1,4.463939434
PLEK,1.282776727
APLF,1.000712671
ARHGAP25,2.294857458
ANTXR1,6.692346696
GFPT1,0.939940349
RNF144A,0.677260709
NFU1,0.588901828
AAK1,0.775969875
ANXA4,0.661684716
C2orf42,1.309158139
TIA1,1.280583133
NAGK,1.692099364
ZNF638,1.017078468
DYSF,0.999469379
EXOC6B,0.968531925
SFXN5,1.414258576
RAB11FIP5,1.913094904
ALMS1,0.914254188
STAMBP,0.541787199
DGUOK,0.368642453
TET3,1.067032284
MOB1A,0.98627443
MTHFD2,335537705.1
SLC4A5,1.137903399
DCTN1,0.997652621
RTKN,0.852109816
MOGS,1354020775
EVA1A,1.225662343
MRPL19,25456910.34
GCFC2,1.679134456
TRABD2A,1.123045931
KCMF1,1.284260139
TGOLN2,2.18035784
RETSAT,1.387468162
ELMOD3,1.004697515
CAPG,0.999492906
MAT2A,0.791515319
GGCX,0.540172632
USP39,1.28835112
ST3GAL5,0.938942272
POLR1A,2.074736052
PTCD3,0.64466332
IMMT,1.131945314
KDM3A,1.594164987
RMND5A,1.327949219
KIDINS220,0.76185314
THNSL2,1.01597027
EIF2AK3,1.781387519
MBOAT2,2.305900524
ASAP2,1.694999874
ITGB1BP1,1.212428889
IAH1,1.838868627
ADAM17,1.215835695
MRPS5,49654590.72
ZNF514,1.497061381
PROM2,443629345.9
YWHAQ,111235934.9
STARD7,0.417396935
SNRNP200,0.599288531
NCAPH,3.081157843
KANSL3,0.778868541
FER1L5,1.871804929
LMAN2L,1.264588549
CNNM4,0.575320734
ANKRD23,33579834.6
TMEM131,0.903377957
TAF1B,2.146819052
INPP4A,1.398101042
MGAT4A,0.728940577
TSGA10,0.446954415
MITD1,0.769190513
MRPL30,1.295774005
LYG2,1.826085072
TXNDC9,3.652170131
REV1,0.956532114
ANKEF1,1.826084993
SLX4IP,0.680006429
JAG1,0.172400429
ISM1,1.810985601
TASP1,1.384043415
MACROD2,2.648476914
NSFL1C,1.375235216
KIF16B,1.317358781
PCSK2,0.174464451
RRBP1,0.426438443
SNX5,0.493379604
ZNF133,1.065308483
DZANK1,0.669017414
SEC23B,1.158539955
DTD1,0.267626665
SLC24A3,1.775474489
RIN2,1.268930764
NAA20,2.582925747
CFAP61,18200500.06
RALGAPA2,0.746341699
KIZ,6.413148849
STK35,0.808241985
XRN2,0.885695034
NAPB,1.443691006
SYNDIG1,3.782599675
ZNF343,0.893847476
APMAP,1.013308342
ACSS1,1.362352448
PYGB,48458870.38
ABHD12,1.268304559
NINL,0.680946638
ZNF337,1.242881792
PTPRA,0.956017062
DEFB124,0.438132875
HM13,1.001036253
TPX2,2.990399425
HCK,1.014077292
TM9SF4,0.246176732
ITPA,0.571708665
POFUT1,4.097502955
KIF3B,1.295314359
ASXL1,0.997497781
NOL4L,3.402357177
DNMT3B,0.583553993
C20orf194,0.997049572
CDK5RAP1,2.21109743
CBFA2T2,1.043607626
E2F1,3.204566352
ZNF341,0.925688253
RALY,0.990412035
ITCH,1.599754754
DYNLRB1,7.684714269
PIGU,0.278608843
NCOA6,1.106941008
ACSS2,0.800394435
TRPC4AP,1.124420109
EDEM2,0.863387147
EIF6,369389227.6
UQCC1,1.153394914
CEP250,1.065982139
ATRN,1.138050027
CPNE1,3.02200243
RBM39,0.830787354
PHF20,1.2200543
EPB41L1,2.048828295
AAR2,0.50754963
DLGAP4,0.397880292
MYL9,284463483.6
SLA2,2.955636919
NDRG3,0.898653513
DSN1,4.043474089
SOGA1,0.856411626
SAMHD1,1.35085931
RBL1,1.11200325
SIGLEC1,1.733004326
MROH8,1.607491884
RPN2,1.345104773
SRC,1.58672499
CTNNBL1,2.889744363
CDC25B,306163928.6
RPRD1B,1.140076371
TGM2,0.682213116
KIAA1755,1.329659547
RALGAPB,0.790151736
MAVS,1.680291996
PPP1R16B,0.865714869
DHX35,1.277368986
PANK2,1.160128816
RNF24,0.344266453
TOP1,0.806069586
PLCG1,5.184975563
LPIN3,32.51892551
CHD6,1.165219115
RBCK1,1.265823858
PTPRT,0.398208946
IFT52,0.886666871
MYBL2,0.547954266
TBC1D20,2.270469373
TTPAL,3.009706549
SERINC3,1.016637987
ADA,0.455068128
PABPC1L,1.303313265
STK4,0.970773159
SDC4,6.030450362
PIGT,11.89590426
ACOT8,0.987662201
PLTP,0.841548141
NCOA5,2.306633766
ELMO2,0.670666623
SLC13A3,0.94565121
ZMYND8,1.320644737
NCOA3,1.272956436
SULF2,1.55056073
RASSF2,0.811542105
PREX1,1.354260042
SLC23A2,0.533413392
ARFGEF2,0.922148616
CSE1L,1.08593158
STAU1,1.650503884
DDX27,2.170617984
ZNFX1,1.565012034
PTGIS,1.25941709
B4GALT5,0.54368674
SLC9A8,0.597259503
RNF114,1.485752242
ADNP,0.951744942
TMEM230,1.301887613
NFATC2,1.517897404
ATP9A,0.989323844
CDS2,0.326969369
TSHZ2,2.272985946
ZNF217,217028061.3
BCAS1,106.3562222
CYP24A1,2128958631
DOK5,0.624453775
GPCPD1,0.075392826
AURKA,1.089897613
ZBP1,370568735
PMEPA1,276028592
RAB22A,0.979892259
VAPB,0.917588262
STX16,1.35889498
CTSZ,3.378455342
ZNF831,1.259898951
FERMT1,5.67223697
TAF4,24.62754601
LSM14B,2.655384954
PSMA7,1.107865615
SS18L1,1.331580203
MTG2,0.790279266
OSBPL2,0.882825371
SLCO4A1,2.61045449
TCFL5,1.542586299
DIDO1,1.351422512
GID8,0.259735701
YTHDF1,0.853370091
PTK6,302498632.4
ZBTB46,0.562938399
DNAJC5,0.922792704
PRPF6,1.491958147
TMX4,1.576911591
PLCB1,0.543887746
PLCB4,0.830230349
ICOSLG,1.202165988
TRPM2,16.53087321
PTTG1IP,1.370913511
ADARB1,1.15870984
POFUT2,2.024476022
COL18A1,0.731758524
SLC19A1,0.236234383
MCM3AP,1.101447498
PCNT,1.20002351
DIP2A,0.832107626
PRMT2,0.921395558
CECR5,1.566954155
CECR1,0.876337206
CECR2,0.335121584
ATP6V1E1,0.670847939
BCL2L13,1.131570302
BID,138048224.2
MICAL3,1.27401608
PEX26,105399967.3
DGCR2,1.456245486
CLTCL1,0.675784364
HIRA,1.918133374
05-Sep,2834109679
TXNRD2,0.87626575
TANGO2,0.750570574
DGCR8,0.713493298
KLHL22,1.525605593
MED15,2.034181406
PI4KA,0.569007285
CRKL,1.228548268
PPIL2,0.712088928
YPEL1,2.193720496
MAPK1,0.819735719
PPM1F,6.09839231
TOP3B,1.85108928
BCR,2.769401875
RGL4,2.679485645
CABIN1,1.738832055
SPECC1L,1.02128683
KIAA1671,0.817902122
LRP5L,1.159692909
GRK3,0.730526481
SEZ6L,11858553.22
HPS4,1.156321143
TFIP11,2.863848497
TPST2,1.640218339
CRYBB1,119280711.4
PITPNB,1.015583805
TTC28,0.787066745
CHEK2,1.180836071
HSCB,2.491368231
CCDC117,4.943050502
ZNRF3,0.31833169
KREMEN1,1.060998969
EMID1,4.557063996
EWSR1,0.913523511
AP1B1,0.387567877
THOC5,0.893310857
NF2,0.820463405
ASCC2,1.898643775
MTMR3,0.813122903
OSM,706584313.6
SEC14L2,0.912911904
GAL3ST1,198273094.4
TCN2,1.243585255
SMTN,0.787882971
LIMK2,1.039520712
PIK3IP1,0.35407405
EIF4ENIF1,1.148348114
SFI1,1.443609836
PRR14L,0.749621595
DEPDC5,0.839604082
SLC5A4,3.075261979
FBXO7,0.739189656
LARGE1,0.669553846
APOL4,142763437.1
APOL1,1.387304109
MYH9,1.239483125
TXN2,3.046547687
EIF3D,1.409878209
CSF2RB,0.964862513
RAC2,0.517005597
CYTH4,4.925534599
MFNG,0.820164157
CARD10,141622784.7
CDC42EP1,22.4957406
GGA1,1.329563674
SH3BP1,0.612520177
NOL12,1.188144535
TRIOBP,2.956432551
GCAT,0.612887252
PICK1,289281868.2
BAIAP2L2,1.80770687
PLA2G6,1.661300605
TMEM184B,1.869127024
DDX17,1.017228334
DMC1,0.58281597
FAM227A,1.449332782
GTPBP1,1.373579423
SUN2,1.454444309
CBX7,1.697308277
GRAP2,0.752515692
FAM83F,130050976.1
TNRC6B,1.160418292
ADSL,0.306141206
MKL1,1.006127115
SLC25A17,1.198621138
XPNPEP3,1.074403967
RBX1,1.092466949
EP300,0.93721264
RANGAP1,1.654504012
ZC3H7B,0.844749056
PHF5A,1.514399433
POLR3H,1.592553659
PMM1,1.008602668
DESI1,4.364575403
XRCC6,2.089749874
MEI1,3.331397831
CCDC134,1.065067733
SREBF2,0.650021003
NFAM1,0.880155203
CYB5R3,1.837287667
ARFGAP3,1.04340861
PACSIN2,1.590911345
TTLL1,0.906864545
TTLL12,0.174153163
EFCAB6,0.653320235
PARVB,2.212140128
NUP50,1.02825058
FAM118A,1.256832335
RIBC2,91054220.48
FBLN1,0.674383757
ATXN10,0.953522298
PPARA,0.656211573
TTC38,2.70007156
GTSE1,116115670.9
CELSR1,2.155744567
GRAMD4,0.736333513
CERK,1.078764082
TBC1D22A,1.224304597
BRD1,1.326313356
ALG12,1.018041637
MOV10L1,1.550565732
MAPK12,68509013.58
PPP6R2,0.859514641
NCAPH2,112236144
SHANK3,1.796971833
TBC1D23,1.040307204
NIT2,0.826064471
TOMM70,0.638681239
FANCD2,0.802370728
TFG,1.352211701
ABI3BP,0.585132018
IMPG2,0.836178273
SENP7,0.83477166
VHL,2.876542541
ZBTB11,0.873726822
CEP97,0.853409943
NXPE3,1.105226754
IRAK2,2.583220528
TATDN2,5.81078469
GHRL,3.217711408
SEC13,1.757856817
CBLB,1.022648434
BBX,0.919355989
DZIP3,1.476421521
NECTIN3,1.926810361
CD96,1.818154061
PHLDB2,1.029262505
SLC9C1,0.404782215
CD200,1.310969568
ATG3,1.53718109
SLC35A5,0.788536744
CCDC80,0.870880016
CD200R1,1.13876503
ATG7,0.91933773
NEPRO,1.024375001
BOC,0.864398855
CFAP44,0.706470826
SPICE1,0.892439188
SIDT1,1.108247527
USF3,0.552351155
ATP6V1A,0.608554312
GRAMD1C,0.373025541
ZBTB20,1.201971994
TAMM41,0.75482323
ARHGAP31,0.850557813
TIMMDC1,0.881114765
POPDC2,3.048958887
MAATS1,0.602181824
GSK3B,1.495922913
LRRC58,0.318880431
FSTL1,1.480861196
GTF2E1,1.606487864
POLQ,0.907949305
HCLS1,1.643993487
GOLGB1,1.25895086
IQCB1,0.778515789
EAF2,1.184382943
SLC15A2,1.201465649
KPNA1,1.4952395
PARP9,1.452822375
PARP15,0.90381467
PARP14,1.475565035
HSPBAP1,0.565678549
PDIA5,0.863478445
PPARG,1.314952411
SEC22A,1.059423684
ADCY5,0.93077984
MYLK,2.249998118
KALRN,1.34461071
UMPS,1.061674904
ITGB5,1.997577785
TSEN2,0.75934853
HEG1,0.720577606
SLC12A8,0.821274133
ZNF148,1.094045666
SNX4,0.890117656
OSBPL11,0.905385628
MKRN2,0.4848509
RAF1,0.306462248
SLC41A3,0.66294893
ZXDC,1.404009287
TXNRD3,1.472236742
CHCHD6,0.560387401
PLXNA1,3.192546588
TPRA1,0.439685258
MCM2,242222025.6
ABTB1,2728320207
MGLL,1.564810429
RUVBL1,1.299671987
CAND2,0.259566688
EEFSEC,1.322859092
RPN1,0.938832202
RAB7A,1.287314007
ACAD9,0.449327585
EFCC1,0.802370725
IQSEC1,1.279288151
COPG1,0.710060448
IFT122,1.647817365
PLXND1,0.657310769
TMCC1,1.164396979
PIK3R4,0.528025624
ATP2C1,0.927894008
NEK11,1.525081334
MRPL3,0.631005244
DNAJC13,0.931339716
ACAD11,0.960323748
UBA5,4.536026575
NPHP3,1.015909474
NUP210,0.760766432
TOPBP1,0.541914326
SLCO2A1,0.742613935
RYK,1.016670565
CEP63,0.748309023
HDAC11,0.374840026
PPP2R3A,0.252818125
PCCB,1.57821555
STAG1,1.073727667
IL20RB,3.065944138
CLDN18,121748665.8
ARMC8,0.923172206
CEP70,0.699856227
FAIM,1.013914381
PIK3CB,0.893687828
RBP2,0.371115352
NMNAT3,3.075186247
CLSTN2,0.466234546
SLC25A36,1.398953748
PXYLP1,0.870522221
TMEM43,0.475976628
ZBTB38,17.59951187
RASA2,1.046151199
TFDP2,0.632143292
GK5,0.596672225
XRN1,0.817653561
ATR,0.513236069
PLS1,1.915355728
TRPC1,1.637660854
U2SURP,9.745255012
SLC9A9,0.317741997
C3orf58,0.802546533
SLC6A6,2.525653792
PLOD2,2.438381219
PLSCR1,0.486452089
C3orf20,1.259111111
FGD5,3.42094239
GYG1,2.155770774
HLTF,1.623242605
HPS3,3.083968323
WWTR1,1.43698911
RNF13,1.030001511
NR2C2,0.898530244
TSC22D2,0.584632485
EIF2A,1.211718627
SELT,1.73800332
RBSN,2.930484837
MED12L,0.855126951
CAPN7,0.885492024
MBNL1,0.887390233
SH3BP5,4.084180261
RAP2B,0.735710338
METTL6,1.161939464
DHX36,1.195056079
HACL1,0.913579609
SLC33A1,1.122505738
GMPS,0.845474258
TIPARP,0.868517306
LEKR1,0.436478243
ANKRD28,1.127705722
CCNL1,0.729579766
VEPH1,0.515123445
RSRC1,1.275704249
MLF1,1.998761521
GFM1,0.789564155
RARRES1,0.368436912
IFT80,1.329735853
SMC4,0.522162322
TRIM59,32108360.54
PPM1L,2.033227389
NMD3,1.148432275
GALNT15,0.624775157
OXNAD1,1.029339676
RFTN1,0.577823246
WDR49,0.629535533
GOLIM4,1.307445848
MECOM,1.5358339
SEC62,1.458989386
GPR160,4.613267317
PLCL2,1.43832001
PHC3,1.130596614
PRKCI,1.549526709
SKIL,1.184957127
TNIK,1.246446211
PLD1,0.789837787
FNDC3B,1.454629881
TBC1D5,0.83158932
TNFSF10,1.211384931
NCEH1,0.674906586
ECT2,3.419264398
NAALADL2,0.887977124
TBL1XR1,0.865256944
KCNMB2,4.205541579
MFN1,0.957893634
GNB4,1.065686884
ACTL6A,1.826085054
MRPL47,0.843525624
USP13,0.444142696
FXR1,1.120624745
ATP11B,0.976151155
MCCC1,0.911420703
MCF2L2,0.939386425
KLHL6,0.887890097
KLHL24,0.909646427
YEATS2,1.158186117
SATB1,0.760008517
PARL,0.494714369
ABCC5,1.575340411
EIF2B5,3.84822747
ALG3,2.017157038
PSMD2,0.717466752
EIF4G1,0.849624493
EPHB3,284578906.6
VPS8,1.114446297
C3orf70,29929969.54
EHHADH,0.829548387
MAP3K13,0.770598619
LIPH,1.635251933
SENP2,1.190672976
IGF2BP2,3.592887853
TRA2B,1.096427738
ETV5,1.000460581
TBCCD1,0.300188997
EIF4A2,8.041085084
RFC4,1.334573113
ST6GAL1,1.586773598
LPP,1.526455261
P3H2,0.617248186
CCDC50,0.935738235
OPA1,1.245815313
KCNH8,0.953598896
ATP13A3,1.212129436
TMEM44,2.191689064
LSG1,1.079107347
FAM43A,3.652170168
XXYLT1,0.206761584
ACAP2,1.03832695
PPP1R2,0.642191697
APOD,0.138210123
TNK2,1.215445099
TFRC,1.79509967
PCYT1A,4.831942018
UBXN7,1.167484349
RNF168,1.107271592
PAK2,1.247342124
SENP5,1.253608611
MELTF,6.683834847
DLG1,1.184860053
RUBCN,0.431929057
FYTTD1,0.743656092
LRCH3,0.978101372
IQCG,1.225280149
LMLN,0.900861014
RAB5A,1.219360776
KAT2B,1.002945816
CNTN4,0.216979229
ZNF385D,0.356752957
UBE2E2,1.599521194
NR1D2,2.126540734
THRB,0.627864331
TOP2B,5.614470438
NGLY1,0.699941129
NEK10,0.302411128
SLC4A7,1.144401975
CMC1,0.77153975
AZI2,90547889.72
ZCWPW2,0.518656507
RBMS3,1.185391973
TGFBR2,0.881273053
TRNT1,1.552219938
CRBN,1.316127626
STT3B,0.562042636
OSBPL10,0.828662887
GPD1L,0.602801316
CMTM8,0.378479055
CMTM7,1.068234155
CMTM6,0.625971829
DYNC1LI1,1.359447748
CNOT10,1.535286309
GLB1,1.185788157
CRTAP,1.000486223
UBP1,0.831194799
CLASP2,0.881039296
PDCD6IP,0.824029851
STAC,5.940172001
TRANK1,0.992786262
MLH1,0.840612346
LRRFIP2,0.793272974
GOLGA4,1.307665504
C3orf35,1.281466238
ITGA9,1.356298159
LRRN1,1.401053232
CTDSPL,5.305623705
VILL,1.772924889
DLEC1,1.006684559
OXSR1,1.967763094
EXOG,0.397329382
WDR48,3.235491162
MYRIP,1.092339627
ENTPD3,208487222.3
RPL14,2.947902431
CTNNB1,1.087344584
ULK4,1.438038942
TRAK1,2.237593496
NKTR,2.806250749
CCDC13,1.047475096
ACKR2,1.291338977
FAM198A,1.349706025
SNRK,0.97712688
ANO10,0.694584288
SUMF1,1.02300933
TCAIM,0.592138099
ZNF445,2.216896158
ZKSCAN7,0.663753954
ZNF197,2.229100588
KIF15,0.923762206
ZDHHC3,3.90693124
EXOSC7,2.277080989
CDCP1,1.380968368
LARS2,1.055520921
SACM1L,1.660094537
ITPR1,1.996562193
NBEAL2,0.613455169
SETD2,0.854806348
KIF9,0.882476031
SCAP,1.05252071
ELP6,0.66896015
CSPG5,60466506.74
SMARCC1,1.067688015
DHX30,2.392096488
MAP4,1.216007703
CDC25A,8.170932222
PLXNB1,0.500099658
ATRIP,0.535084976
PFKFB4,4.251286769
SLC26A6,175258404
PRKAR2A,0.86736045
SLC25A20,3.02753093
ARIH2,1.54540204
WDR6,126176480.7
QRICH1,1.481563721
C3orf62,304513773.2
USP4,0.897075453
RHOA,0.721824583
DAG1,0.384037207
RNF123,2.721446709
IP6K1,1.473881981
UBA7,13.45116364
RBM6,1.272650384
RBM5,1.023742019
GNAI2,1.072961371
IFRD2,1327803982
TMEM115,981735724
MAPKAPK3,3.131594669
DOCK3,0.76940342
DCAF1,0.678768649
RAD54L2,0.922110911
ARL8B,0.514035306
PARP3,860039161.4
EDEM1,2.24300774
ALAS1,0.613236613
WDR82,0.180298552
PHF7,1.148656009
STAB1,3.407190989
NT5DC2,105149038.5
PBRM1,0.803843684
GNL3,1.762267629
GLT8D1,2.760744504
NEK4,0.959720059
ITIH4,4.62449137
SFMBT1,0.856794026
RFT1,0.230190199
PRKCD,2.041110449
TKT,0.80798871
DCP1A,0.903372586
CACNA1D,3.996547964
IL17RB,1.946879848
ACTR8,1.103112991
CACNA2D3,0.163534867
CCDC66,1.037455148
FAM208A,0.804772955
ARHGEF3,0.779487326
APPL1,0.905360915
DNAH12,0.839862585
DENND6A,0.707418826
SLMAP,0.832861556
FLNB,2.504729948
ABHD6,0.756913779
PXK,0.874579998
PDHB,0.476842341
C3orf67,1.538775127
FHIT,0.764293491
PTPRG,0.965001335
CADPS,0.720949035
THOC7,1.265837104
ATXN7,1.113913796
PRICKLE2,1.682984426
ADAMTS9,0.854603639
MAGI1,0.856099768
SLC25A26,0.813560998
LRIG1,0.983288885
SUCLG2,0.835615306
EOGT,0.498673999
TMF1,0.872675217
UBA3,0.324954849
ARL6IP5,6.246998028
FRMD4B,1.134848257
FOXP1,1.555069204
EIF4E3,0.854502645
SHQ1,0.841756753
GXYLT2,1.086172898
PDZRN3,0.678176151
CNTN3,0.333899514
ZNF717,1.044775318
ROBO2,0.442181793
ROBO1,1.250351041
GBE1,3.206850411
LMCD1,3.410447986
VGLL3,6.94701923
CGGBP1,0.657778325
EPHA3,1.119150814
RAD18,1.169635891
SRGAP3,0.353540071
THUMPD3,1.628384139
PROS1,16947677.48
ARL13B,0.915869179
NSUN3,2.931671327
SETD5,1.093576512
MTMR14,1.728491475
EPHA6,0.567245634
OGG1,1.55641706
CRYBG3,1.769117748
ST3GAL6,1.30582869
DCBLD2,1.536513182
COL8A1,1.678159842
WDR1,1.998956989
PPP3CA,1.173288145
BANK1,0.142171506
SLC39A8,0.934487244
NFKB1,0.644929834
MANBA,0.982977758
SLC9B2,0.749330761
TET2,1.043784176
PPA2,1.144331405
INTS12,0.542799846
GSTCD,2.025262012
TBCK,1.388935254
PAPSS1,1.242369599
HADH,0.881295819
LEF1,2.068913637
COL25A1,0.928010459
SEC24B,1.418061804
MCUB,0.40040179
CASP6,528834271.2
CFI,0.540083313
ZGRF1,0.618936518
LARP7,0.223836567
ANK2,1.091170079
CAMK2D,1.212531487
HS3ST1,134486220.2
UGT8,2.710850283
NDST3,2.562822676
PRSS12,1.22586852
METTL14,3.165717872
SEC24D,0.443960189
MYOZ2,0.467713562
USP53,1.174085816
C4orf3,419325349
PDE5A,0.59112856
PRDM5,0.763200677
TNIP3,1.797590547
ANXA5,0.84395904
EXOSC9,1.018877963
BBS7,1.015127906
KIAA1109,0.60455109
CTBP1,1.154106589
SPATA5,1.278786666
FAT4,2.695296495
INTU,1.619458418
HSPA4L,0.589413079
MFSD8,0.951415366
ABHD18,1.371323467
LARP1B,0.857722242
JADE1,1.169404404
SCLT1,0.841174793
C4orf33,11.8327007
ZNF718,0.485159782
RAB28,1.173138017
MAEA,0.865581852
UVSSA,3.541195919
BOD1L1,1.388641299
PCDH18,82633698.76
NOCT,3.477623688
ELF2,1.022399173
NAA15,0.969504461
SETD7,0.583898275
MGST2,0.604377304
MAML3,1.726247066
SCOC,13331319.88
ELMOD2,1.316106812
TBC1D9,1.366286288
RNF150,0.621693327
INPP4B,2.060230357
GAB1,0.804438241
SMARCA5,0.667043517
FREM3,0.317457149
GYPE,0.827372569
HHIP,0.642481911
ANAPC10,2.727151159
OTUD4,1.031571753
SMAD1,1.895883113
MMAA,2.514781466
ZNF827,1.461664715
SLC10A7,1.112063052
EDNRA,2.381742715
TMEM184C,0.930569727
PRMT9,1.817854594
ARHGAP10,0.956991968
NR3C2,0.710193968
DCLK2,1.3549295
LRBA,1.00806746
SH3D19,1.067175478
FAM160A1,1.250863985
FBXW7,1.101191063
ARFIP1,1.381663537
TRIM2,2.288730357
KIAA0922,0.51729953
DCHS2,2.912885805
CC2D2A,0.668355061
GUCY1A3,0.481075536
FBXL5,1.193654437
CD38,6.514116131
TMEM144,1.429952495
ETFDH,1.024743921
PPID,0.780887269
FNIP2,2.255331849
RAPGEF2,2.309100063
PROM1,1.988308625
TMEM192,0.981625141
KLHL2,0.620737695
LDB2,0.641351033
TLL1,0.705387464
DDX60,1.599641288
DDX60L,0.762383233
PALLD,2.294283982
CBR4,0.915940908
SH3RF1,1.068901062
NEK1,0.943701044
SLBP,1.260738515
CLCN3,4.358595238
TACC3,1.068381734
GALNT7,1.482621577
SCRG1,1.605004037
CEP44,0.589012432
GPM6A,0.893953858
LAP3,0.469093328
WDR17,1.246491343
MED28,0.431395294
VEGFC,2.388821393
NEIL3,2.052103883
DCAF16,1.651730441
NCAPG,130417954.6
LCORL,0.923458814
TENM3,1.20922482
DCTD,0.622246812
WWC2,1.079645199
TRAPPC11,0.786018755
ENPP6,4.956516091
IRF2,1.706146474
CASP3,5.013889312
PRIMPOL,0.749173531
CENPU,0.874232992
ACSL1,2.667000732
CFAP97,0.651836831
SNX25,0.809191264
C4orf47,0.970871857
PDLIM3,0.572645486
SORBS2,0.31453454
FAM149A,0.238271037
CYP4V2,0.513844062
FAT1,1.957702828
WHSC1,1.173547739
SLIT2,0.402731293
PACRGL,0.677157867
POLN,1.141931377
ADGRA3,1.523685669
ZFYVE28,4.743216669
DHX15,1.671656371
CCDC149,0.703155697
RNF4,1.5387518
SEPSECS,1.352701408
PI4K2B,0.304690691
ZCCHC4,1.137419276
SEL1L3,1.190386442
FAM193A,0.979845977
RBPJ,1.726830758
TBC1D19,1.01755629
STIM2,0.294001009
ADD1,0.633776459
NOP14,0.818921594
GRK4,0.58831145
HTT,1.116505967
PCDH7,2.426517037
MSANTD1,0.683576031
RGS12,1.090134951
ZNF141,0.908942573
ARAP2,1.105179146
DTHD1,1.372942773
RELL1,1.142392106
PGM2,0.978840266
TBC1D1,0.86928763
FAM114A1,2.585259778
TMEM156,0.350167157
KLHL5,0.534224946
RFC1,0.888979867
UGDH,2.159562015
UBE2K,0.754322898
PDS5A,0.921286733
N4BP2,0.869423245
RBM47,0.530033546
APBB2,1.473182645
TMEM33,0.991245408
SLC30A9,0.994097186
TMEM128,0.404083641
ATP8A1,0.860353986
STX18,1.090979879
YIPF7,6.606848863
ATP10D,1.073398473
CORIN,4.440458895
NFXL1,0.807029402
TXK,0.69118156
TEC,16733693.04
SLAIN2,1.698550337
FRYL,1.011140425
OCIAD1,1.053629918
PIGG,1.173624067
DCUN1D4,1.095375916
USP46,1.23973619
SCFD2,0.49908954
FIP1L1,1.198540405
LNX1,0.592679231
PDGFRA,1.94331839
KDR,2.134183303
TMEM165,1.012545293
CLOCK,0.603779956
EVC2,1.139518547
EXOC1,0.964144554
CEP135,0.973159677
KIAA1211,2.744368278
SRP72,0.93852984
NOA1,2.534141547
POLR2B,0.976230755
